idx,p6,p12,p7,p1,p3,p2,p8,p9,ok,step_height,step_length,stable_pairs,longest_streak,mean_y,std_y
164568,39.3,-37,61.9,14,42.5,50,34.7,39.4,1,24.6407,64.6498,10,2.507654e+01,-87.2207,7.05445
234000,41.3,-36,63.9,14,43.5,52,38.7,39.4,1,24.044,69.148,7,2.809315e+01,-89.322,7.05445
125949,40.3,-36,61.9,15,40.5,48,37.7,38.4,1,25.9508,72.6636,9,2.619576e+01,-87.4222,7.0551
299062,38.3,-38,61.9,15,42.5,48,38.7,40.4,1,26.2336,68.4323,13,3.393336e+01,-86.2162,7.05526
137173,39.3,-36,60.9,15,43.5,51,37.7,38.4,1,26.7157,72.0277,8,2.546421e+01,-86.5565,7.05564
205312,38.3,-38,61.9,15,42.5,48,37.7,39.4,1,26.6343,68.0221,13,3.580693e+01,-85.9873,7.05572
224156,37.3,-39,60.9,16,42.5,49,38.7,39.4,1,28.0322,70.0308,15,3.564162e+01,-84.6912,7.05735
346768,39.3,-37,59.9,17,43.5,48,36.7,41.4,1,29.447,79.9035,11,2.670768e+01,-85.1495,7.05759
283677,38.3,-40,61.9,17,42.5,48,37.7,40.4,1,29.129,73.3451,17,3.701726e+01,-84.8255,7.05775
197979,40.3,-40,63.9,16,40.5,51,36.7,39.4,1,25.6248,69.4897,12,3.048369e+01,-87.276,7.06013
257845,41.3,-37,62.9,15,41.5,50,35.7,40.4,1,25.075,70.9494,10,2.680798e+01,-88.4514,7.0606
134828,39.3,-40,62.9,16,39.5,51,37.7,38.4,1,25.6571,68.6213,11,2.554062e+01,-86.4853,7.06065
104608,39.3,-39,63.9,14,41.5,51,35.7,38.4,1,24.484,61.3644,11,2.783463e+01,-87.5254,7.06115
282950,41.3,-36,61.9,16,41.5,48,37.7,40.4,1,27.439,78.7454,9,2.732579e+01,-87.5981,7.06121
293695,41.3,-37,61.9,17,43.5,51,37.7,40.4,1,29.1367,81.4776,11,3.242216e+01,-86.8504,7.06128
152692,38.3,-37,61.9,14,43.5,51,38.7,38.4,1,25.2473,65.2315,8,2.909133e+01,-86.6476,7.06158
58922,38.3,-36,60.9,14,43.5,51,37.7,37.4,1,25.7479,66.4024,9,2.750073e+01,-86.347,7.06178
381103,39.3,-40,63.9,16,43.5,49,38.7,41.4,1,26.6436,70.4055,13,3.220445e+01,-86.6543,7.06236
34756,37.3,-39,59.9,16,39.5,49,36.7,37.4,1,26.5582,68.7398,9,2.571376e+01,-84.222,7.06266
172701,37.3,-40,62.9,14,40.5,48,35.7,39.4,1,24.4144,58.672,11,2.580469e+01,-85.9051,7.06269
349925,41.3,-36,60.9,17,43.5,49,36.7,41.4,1,29.5486,83.6489,12,3.326432e+01,-86.5005,7.0628
343584,40.3,-39,62.9,16,43.5,52,35.7,41.4,1,25.8941,71.3237,11,2.614195e+01,-87.2207,7.06287
312365,41.3,-38,63.9,16,43.5,52,38.7,40.4,1,26.007,74.8774,10,3.323879e+01,-88.1607,7.06428
77287,38.3,-38,60.9,16,42.5,52,38.7,37.4,1,28.0906,72.04,11,2.912829e+01,-85.2898,7.06524
37727,38.3,-40,63.9,14,39.5,50,36.7,37.4,1,24.2126,59.1862,11,2.671400e+01,-86.7779,7.06569
130406,37.3,-39,60.9,16,42.5,49,37.7,38.4,1,28.5454,69.6866,15,3.750663e+01,-84.4142,7.06571
239482,38.3,-39,63.9,13,42.5,49,34.7,40.4,1,23.9421,56.4843,10,2.510321e+01,-87.2878,7.06582
377427,38.3,-40,61.9,17,42.5,48,38.7,41.4,1,28.5391,73.653,16,3.487589e+01,-85.1275,7.06593
14006,37.3,-39,59.9,15,41.5,52,34.7,37.4,1,24.8564,64.0556,8,2.595735e+01,-84.6908,7.06625
380564,40.3,-38,61.9,17,42.5,49,38.7,41.4,1,28.6665,78.9391,13,3.012873e+01,-86.5372,7.06645
104594,40.3,-37,62.9,14,41.5,51,35.7,38.4,1,24.345,65.2892,10,2.543205e+01,-88.1801,7.06734
70426,37.3,-40,61.9,16,41.5,50,38.7,37.4,1,28.3732,67.9328,14,3.550039e+01,-84.6221,7.06747
361794,40.3,-37,60.9,17,42.5,48,37.7,41.4,1,29.1909,80.8467,11,2.698380e+01,-86.1585,7.06747
58942,38.3,-37,61.9,14,43.5,51,37.7,37.4,1,25.6332,64.8166,10,3.253106e+01,-86.4344,7.06783
384100,41.3,-36,62.9,15,43.5,50,38.7,41.4,1,25.3709,74.3025,6,2.539114e+01,-88.7023,7.06832
82681,37.3,-39,61.9,14,41.5,49,34.7,38.4,1,24.7122,60.0042,12,2.734127e+01,-85.5685,7.06853
198652,38.3,-40,60.9,17,41.5,51,36.7,39.4,1,27.4058,72.2567,9,2.606691e+01,-84.695,7.06874
298948,39.3,-36,61.9,14,42.5,48,38.7,40.4,1,25.1004,68.0543,7,2.684021e+01,-87.538,7.06885
251052,38.3,-40,61.9,16,40.5,48,35.7,40.4,1,26.0604,68.0094,11,2.514596e+01,-85.4528,7.06895
145697,38.3,-36,61.9,13,42.5,49,38.7,38.4,1,24.3153,62.3376,8,2.791827e+01,-87.1275,7.07033
299581,37.3,-39,62.9,14,43.5,48,38.7,40.4,1,25.1863,61.9551,12,2.864864e+01,-85.9566,7.07042
205386,37.3,-38,59.9,16,42.5,48,37.7,39.4,1,28.4569,71.6072,11,3.134188e+01,-84.4043,7.07083
304985,41.3,-39,63.9,17,41.5,50,38.7,40.4,1,27.7565,77.5242,11,3.463738e+01,-87.4562,7.07089
230963,39.3,-38,62.9,15,43.5,51,38.7,39.4,1,25.8401,68.9208,12,3.571481e+01,-87.0369,7.07096
224082,38.3,-39,62.9,15,42.5,49,38.7,39.4,1,26.1963,66.6183,13,3.348935e+01,-86.2195,7.07122
141183,39.3,-39,61.9,17,39.5,48,38.7,38.4,1,29.668,75.5985,13,3.450449e+01,-85.4871,7.07136
283469,40.3,-37,62.9,15,42.5,48,37.7,40.4,1,25.9483,71.3767,11,3.793783e+01,-87.6801,7.07139
218575,41.3,-36,61.9,16,43.5,52,37.7,39.4,1,27.1915,78.4674,9,2.757624e+01,-87.5279,7.07161
81526,37.3,-40,60.9,15,39.5,49,34.7,38.4,1,24.7135,62.5255,8,2.510842e+01,-84.9298,7.07189
219719,40.3,-37,62.9,15,40.5,48,38.7,39.4,1,25.4873,71.1312,9,2.884830e+01,-87.805,7.07213
305875,41.3,-36,63.9,14,43.5,50,38.7,40.4,1,23.88,69.5993,10,3.157790e+01,-89.2974,7.07259
157581,37.3,-39,62.9,13,41.5,48,34.7,39.4,1,24.0084,55.7314,10,2.503299e+01,-86.294,7.07274
205198,39.3,-36,61.9,14,42.5,48,37.7,39.4,1,25.3465,67.6446,8,3.051126e+01,-87.3444,7.07311
302786,37.3,-38,60.9,15,43.5,49,38.7,40.4,1,26.923,67.702,13,3.297323e+01,-85.3453,7.07351
152806,37.3,-39,61.9,15,43.5,51,38.7,38.4,1,26.7495,65.6981,13,3.369814e+01,-85.3052,7.07355
299473,39.3,-36,62.9,13,43.5,48,38.7,40.4,1,23.4616,63.6179,12,2.633938e+01,-88.0618,7.07406
220811,37.3,-38,61.9,14,42.5,48,38.7,39.4,1,25.5296,63.1963,11,3.146069e+01,-85.8651,7.0741
380604,40.3,-40,63.9,17,42.5,49,38.7,41.4,1,27.8286,75.1479,15,3.693861e+01,-86.7925,7.07415
130272,38.3,-36,59.9,15,42.5,49,37.7,38.4,1,27.2861,71.2759,9,2.501108e+01,-85.6655,7.07448
263605,41.3,-40,63.9,16,40.5,52,35.7,40.4,1,25.0849,69.9691,8,2.734335e+01,-88.1073,7.07462
329209,40.3,-39,62.9,16,40.5,48,35.7,41.4,1,25.9049,71.2826,11,2.641754e+01,-87.1443,7.07465
57724,40.3,-36,62.9,14,41.5,51,37.7,37.4,1,24.2107,67.3642,8,2.504241e+01,-88.1845,7.07481
377806,37.3,-39,61.9,15,43.5,48,38.7,41.4,1,26.329,66.3427,14,2.896056e+01,-85.511,7.07538
362307,38.3,-39,61.9,16,43.5,48,37.7,41.4,1,27.4595,71.0806,15,3.375110e+01,-85.6067,7.07623
302718,39.3,-37,62.9,14,43.5,49,38.7,40.4,1,24.5869,66.4726,12,3.248550e+01,-87.609,7.07672
234877,38.3,-40,59.9,17,39.5,48,34.7,40.4,1,26.4945,71.8349,8,2.779627e+01,-84.2869,7.07695
29594,40.3,-37,62.9,14,41.5,52,35.7,37.4,1,24.1883,65.1906,10,2.583011e+01,-88.0824,7.07821
254115,41.3,-38,63.9,15,40.5,49,35.7,40.4,1,25.1931,69.1524,11,2.645560e+01,-88.5731,7.0787
137387,38.3,-38,59.9,17,43.5,51,37.7,38.4,1,30.2956,76.7479,12,3.440030e+01,-84.2652,7.0788
220723,39.3,-36,62.9,13,42.5,48,38.7,39.4,1,23.6962,63.3403,11,2.798939e+01,-88.0347,7.07904
140324,40.3,-36,61.9,15,43.5,52,37.7,38.4,1,26.0393,72.6845,9,2.600648e+01,-87.4423,7.0799
156137,38.3,-38,59.9,17,43.5,52,38.7,38.4,1,30.3273,76.8301,10,2.588149e+01,-84.5143,7.08
283922,38.3,-36,60.9,14,43.5,48,37.7,40.4,1,25.7851,67.1636,8,2.653916e+01,-86.5492,7.08021
309234,40.3,-39,63.9,16,43.5,51,38.7,40.4,1,26.5347,72.4754,13,3.744679e+01,-87.3672,7.08093
368715,41.3,-38,62.9,17,43.5,50,37.7,41.4,1,28.5922,79.6592,13,3.511004e+01,-87.1501,7.08152
144619,40.3,-37,63.9,14,40.5,49,38.7,38.4,1,24.0338,66.3938,7,2.754513e+01,-88.4586,7.08156
193423,39.3,-36,60.9,15,43.5,49,36.7,39.4,1,27.1594,72.12,10,2.948541e+01,-86.4347,7.08249
299421,37.3,-36,60.9,13,43.5,48,38.7,40.4,1,24.9358,62.0357,8,2.674052e+01,-86.3141,7.08319
127061,37.3,-38,61.9,14,42.5,48,37.7,38.4,1,25.9766,62.8087,11,3.279565e+01,-85.669,7.08333
152826,37.3,-40,62.9,15,43.5,51,38.7,38.4,1,26.7184,64.1982,13,3.214131e+01,-85.3657,7.08334
376720,41.3,-37,62.9,16,41.5,48,38.7,41.4,1,26.7805,77.0082,8,2.619644e+01,-88.0524,7.08359
268443,39.3,-37,61.9,15,43.5,48,36.7,40.4,1,26.7551,70.4387,12,3.782686e+01,-86.6586,7.08405
69613,39.3,-38,63.9,14,40.5,50,38.7,37.4,1,23.9268,63.8035,8,2.680664e+01,-87.6124,7.08437
136674,40.3,-36,60.9,16,42.5,51,37.7,38.4,1,27.833,77.4613,10,2.742972e+01,-86.5507,7.08461
227427,38.3,-40,61.9,17,42.5,50,38.7,39.4,1,29.3146,73.3008,17,3.698433e+01,-84.9131,7.08635
284056,37.3,-39,61.9,15,43.5,48,37.7,40.4,1,26.7141,65.9641,13,3.244977e+01,-85.3147,7.0869
226734,40.3,-39,63.9,16,41.5,50,38.7,39.4,1,26.5942,72.0704,12,3.552381e+01,-87.3034,7.08706
74441,37.3,-37,61.9,13,43.5,51,38.7,37.4,1,24.6563,59.9059,9,2.897720e+01,-86.2506,7.08758
191178,39.3,-40,61.9,17,39.5,49,36.7,39.4,1,27.3555,73.0439,8,2.704644e+01,-85.4639,7.08765
190172,38.3,-36,60.9,14,43.5,48,36.7,39.4,1,26.0599,66.7249,9,3.029823e+01,-86.3313,7.08776
377333,39.3,-39,62.9,16,42.5,48,38.7,41.4,1,26.9451,71.969,14,3.400414e+01,-86.574,7.08827
339854,40.3,-40,63.9,16,42.5,51,35.7,41.4,1,25.9046,69.6,12,2.990909e+01,-87.3401,7.08842
67061,37.3,-38,61.9,14,41.5,49,38.7,37.4,1,25.7325,62.7068,10,3.070851e+01,-85.7586,7.08917
234094,40.3,-37,62.9,15,43.5,52,38.7,39.4,1,25.5192,71.1866,8,2.858857e+01,-87.832,7.09008
231137,38.3,-38,59.9,17,43.5,51,38.7,39.4,1,30.1987,77.005,10,2.557443e+01,-84.6151,7.09044
223583,39.3,-39,62.9,16,41.5,49,38.7,39.4,1,27.4251,71.419,13,3.675358e+01,-86.4056,7.09045
377407,38.3,-39,60.9,17,42.5,48,38.7,41.4,1,29.4085,75.3936,17,3.292968e+01,-84.9816,7.09149
283968,39.3,-37,62.9,14,43.5,48,37.7,40.4,1,24.9647,66.2892,10,2.526627e+01,-87.4612,7.09245
377219,40.3,-37,62.9,15,42.5,48,38.7,41.4,1,25.6261,71.8036,13,3.427618e+01,-87.9206,7.09266
145312,38.3,-38,61.9,15,41.5,49,38.7,38.4,1,26.6421,67.8835,10,3.048002e+01,-86.07,7.09289
283657,38.3,-39,60.9,17,42.5,48,37.7,40.4,1,29.4442,75.1616,17,3.840067e+01,-84.6956,7.09298
365444,40.3,-37,61.9,16,43.5,49,37.7,41.4,1,27.5312,76.1782,11,2.969265e+01,-87.0336,7.09298
65869,40.3,-37,63.9,14,39.5,49,38.7,37.4,1,25.9887,86.032,8,2.796130e+01,-88.4504,7.09322
314169,40.3,-37,60.9,16,41.5,48,34.7,41.4,1,26.5824,74.8567,8,2.803327e+01,-86.5591,7.09324
290444,40.3,-37,61.9,16,43.5,50,37.7,40.4,1,27.7326,76.0024,9,3.011758e+01,-86.9203,7.09385
97801,37.3,-40,61.9,15,40.5,49,35.7,38.4,1,25.2386,62.8817,12,2.793011e+01,-85.1096,7.0939
145332,38.3,-39,62.9,15,41.5,49,38.7,38.4,1,26.462,66.3225,12,3.408409e+01,-86.151,7.09442
15892,38.3,-37,59.9,15,39.5,48,35.7,37.4,1,25.6875,68.4243,8,2.653186e+01,-85.4077,7.09449
30267,38.3,-37,59.9,15,42.5,52,35.7,37.4,1,25.722,68.4769,10,2.626018e+01,-85.4615,7.09485
204699,40.3,-36,61.9,15,41.5,48,37.7,39.4,1,26.462,72.9364,9,2.976776e+01,-87.485,7.09514
223968,39.3,-37,62.9,14,42.5,49,38.7,39.4,1,24.8533,66.1754,10,3.329654e+01,-87.56,7.09582
145831,37.3,-39,62.9,14,42.5,49,38.7,38.4,1,25.6218,61.4987,11,3.104807e+01,-85.8474,7.09607
209036,37.3,-38,60.9,15,43.5,49,37.7,39.4,1,27.1359,67.3047,13,3.474759e+01,-85.1408,7.09625
141662,38.3,-38,60.9,16,40.5,48,38.7,38.4,1,28.3878,72.2468,10,2.889205e+01,-85.3082,7.09685
215424,40.3,-36,60.9,16,43.5,51,37.7,39.4,1,28.1605,77.7687,9,2.696568e+01,-86.6452,7.09696
67041,37.3,-37,60.9,14,41.5,49,38.7,37.4,1,25.9897,64.2158,9,2.618890e+01,-85.6707,7.09749
226714,40.3,-38,62.9,16,41.5,50,38.7,39.4,1,26.9309,73.8745,10,2.970952e+01,-87.1879,7.09803
53974,40.3,-36,62.9,14,40.5,50,37.7,37.4,1,24.302,67.2579,8,2.512257e+01,-88.1734,7.09874
302427,38.3,-40,61.9,17,42.5,49,38.7,40.4,1,29.0347,73.4347,16,3.590623e+01,-85.014,7.0989
152786,37.3,-38,60.9,15,43.5,51,38.7,38.4,1,27.1493,67.2339,10,2.958767e+01,-85.1991,7.09923
231077,38.3,-40,62.9,16,43.5,51,38.7,39.4,1,27.655,69.1821,14,3.520649e+01,-85.6627,7.10057
211794,40.3,-37,60.9,17,42.5,50,37.7,39.4,1,30.0143,80.4552,11,3.230784e+01,-85.861,7.10084
302806,37.3,-39,61.9,15,43.5,49,38.7,40.4,1,26.5976,66.1223,13,3.176428e+01,-85.4326,7.10148
290464,40.3,-38,62.9,16,43.5,50,37.7,40.4,1,27.4707,74.083,13,2.703776e+01,-87.0408,7.10171
233084,40.3,-39,62.9,17,41.5,52,38.7,39.4,1,26.93,77.9114,10,2.659561e+01,-86.5778,7.10227
73038,39.3,-38,60.9,17,40.5,51,38.7,37.4,1,32.0937,77.0497,11,2.719858e+01,-85.3577,7.10256
362193,39.3,-37,61.9,15,43.5,48,37.7,41.4,1,26.3848,70.8974,14,3.411992e+01,-86.9311,7.10343
183626,37.3,-40,59.9,17,42.5,51,35.7,39.4,1,27.697,71.428,8,2.596012e+01,-83.6244,7.10469
157000,41.3,-36,63.9,13,40.5,48,34.7,39.4,1,24.0855,62.8083,9,2.502206e+01,-89.5572,7.10492
22707,38.3,-39,62.9,14,40.5,50,35.7,37.4,1,24.6825,60.6239,12,2.780753e+01,-86.5059,7.10591
191078,39.3,-40,62.9,16,39.5,49,36.7,39.4,1,25.9981,68.7219,11,2.570939e+01,-86.3553,7.10645
227806,37.3,-39,61.9,15,43.5,50,38.7,39.4,1,26.782,65.9071,13,3.253144e+01,-85.3618,7.10652
227786,37.3,-38,60.9,15,43.5,50,38.7,39.4,1,27.1442,67.4649,13,3.406506e+01,-85.2645,7.1068
268024,40.3,-36,59.9,17,42.5,48,36.7,40.4,1,30.2329,82.5876,10,2.847693e+01,-85.5017,7.10782
384194,40.3,-37,61.9,16,43.5,50,38.7,41.4,1,27.5728,76.253,10,2.558764e+01,-87.1957,7.10783
209016,37.3,-37,59.9,15,43.5,49,37.7,39.4,1,27.5165,68.9198,9,2.718244e+01,-85.021,7.10786
377718,39.3,-37,62.9,14,43.5,48,38.7,41.4,1,24.6195,66.6834,12,3.177920e+01,-87.6537,7.10821
305943,39.3,-37,61.9,15,43.5,50,38.7,40.4,1,26.4441,70.8028,8,2.767560e+01,-86.9846,7.11061
212193,39.3,-37,61.9,15,43.5,50,37.7,39.4,1,26.7286,70.3761,10,3.166559e+01,-86.7501,7.11119
209828,39.3,-40,62.9,16,39.5,50,37.7,39.4,1,26.0537,68.6903,11,2.521139e+01,-86.5484,7.11121
365350,41.3,-36,62.9,15,43.5,49,37.7,41.4,1,25.8486,74.1243,7,2.940869e+01,-88.5225,7.11124
65863,39.3,-38,63.9,14,39.5,49,38.7,37.4,1,24.0425,63.6806,8,2.693841e+01,-87.5982,7.11126
67081,37.3,-39,62.9,14,41.5,49,38.7,37.4,1,25.7612,61.2335,10,3.139894e+01,-85.8003,7.11143
305370,41.3,-37,63.9,15,42.5,50,38.7,40.4,1,25.0776,72.2046,8,3.217261e+01,-88.7519,7.11174
209056,37.3,-39,61.9,15,43.5,49,37.7,39.4,1,27.0845,65.7308,13,3.332350e+01,-85.2178,7.1121
179688,39.3,-38,61.9,15,41.5,50,35.7,39.4,1,25.3745,67.6155,11,2.558861e+01,-86.7282,7.1128
219933,39.3,-39,61.9,17,40.5,48,38.7,39.4,1,29.5857,75.8383,12,3.365675e+01,-85.58,7.11328
212173,39.3,-36,60.9,15,43.5,50,37.7,39.4,1,27.0342,72.208,8,2.518460e+01,-86.6243,7.1142
133349,40.3,-36,62.9,14,42.5,50,37.7,38.4,1,24.9251,68.0047,7,2.833871e+01,-88.1682,7.11421
152712,38.3,-38,62.9,14,43.5,51,38.7,38.4,1,25.2802,63.6759,10,3.209797e+01,-86.6976,7.11434
134056,37.3,-39,61.9,15,43.5,50,37.7,38.4,1,27.3204,65.5026,13,3.451537e+01,-85.1269,7.11462
205671,37.3,-36,60.9,13,43.5,48,37.7,39.4,1,25.1598,61.6699,9,2.935842e+01,-86.1724,7.11503
299082,38.3,-39,62.9,15,42.5,48,38.7,40.4,1,26.2695,66.819,12,3.271277e+01,-86.2725,7.11518
148463,39.3,-38,62.9,15,41.5,50,38.7,38.4,1,25.9664,68.5078,10,3.119241e+01,-86.9731,7.11571
317827,38.3,-40,62.9,15,42.5,49,34.7,41.4,1,25.236,63.6834,12,2.754316e+01,-86.2012,7.11581
302239,40.3,-38,63.9,15,42.5,49,38.7,40.4,1,25.4451,69.8716,12,3.558193e+01,-87.93,7.11624
381057,38.3,-39,61.9,16,43.5,49,38.7,41.4,1,27.6363,71.2363,15,3.294227e+01,-85.7309,7.11625
317733,39.3,-39,63.9,14,42.5,49,34.7,41.4,1,24.7002,61.5433,10,2.704181e+01,-87.646,7.11626
156037,38.3,-38,60.9,16,43.5,52,38.7,38.4,1,28.4432,72.2893,10,2.859645e+01,-85.3484,7.11668
74136,37.3,-38,59.9,16,42.5,51,38.7,37.4,1,29.0134,71.3555,11,2.842847e+01,-84.3705,7.11674
155558,39.3,-39,61.9,17,42.5,52,38.7,38.4,1,29.7766,75.6538,12,3.399974e+01,-85.5523,7.11679
208922,38.3,-36,60.9,14,43.5,49,37.7,39.4,1,26.0368,66.9021,8,2.683798e+01,-86.4645,7.11766
59036,37.3,-38,60.9,15,43.5,51,37.7,37.4,1,27.5903,66.8104,12,3.328176e+01,-84.955,7.1178
28453,39.3,-40,62.9,15,39.5,52,35.7,37.4,1,24.4439,63.9053,8,2.607146e+01,-86.797,7.11807
115266,37.3,-37,59.9,15,43.5,49,36.7,38.4,1,27.8174,68.5746,11,3.136392e+01,-84.7536,7.11883
287307,38.3,-39,61.9,16,43.5,49,37.7,40.4,1,27.9831,70.8234,15,3.482156e+01,-85.4841,7.11914
47698,39.3,-36,61.9,14,40.5,48,37.7,37.4,1,25.3567,66.953,9,2.833575e+01,-87.2095,7.11937
231057,38.3,-39,61.9,16,43.5,51,38.7,39.4,1,27.9726,70.7632,14,3.644271e+01,-85.5602,7.11953
175958,39.3,-39,62.9,15,40.5,49,35.7,39.4,1,25.3973,65.938,11,2.526296e+01,-86.8389,7.12036
381151,37.3,-40,60.9,17,43.5,49,38.7,41.4,1,29.5797,72.9077,16,3.367026e+01,-84.2802,7.12046
227099,40.3,-36,62.9,14,42.5,50,38.7,39.4,1,24.6526,68.4311,7,2.765507e+01,-88.381,7.12087
133922,38.3,-36,60.9,14,43.5,50,37.7,38.4,1,26.0953,66.6478,8,2.715765e+01,-86.3931,7.12146
380943,39.3,-37,61.9,15,43.5,49,38.7,41.4,1,26.4634,71.0476,11,2.738843e+01,-87.0501,7.12151
380989,40.3,-38,63.9,15,43.5,49,38.7,41.4,1,25.2132,70.168,13,3.246345e+01,-87.9831,7.12202
201709,40.3,-39,62.9,16,41.5,52,36.7,39.4,1,26.0581,71.1871,11,2.654549e+01,-87.1254,7.1222
160824,40.3,-36,61.9,14,41.5,49,34.7,39.4,1,24.8602,67.07,10,2.618979e+01,-87.9087,7.12223
220697,38.3,-36,61.9,13,42.5,48,38.7,39.4,1,24.5941,62.5295,9,2.963542e+01,-87.1471,7.12228
287287,38.3,-38,60.9,16,43.5,49,37.7,40.4,1,28.2597,72.5329,14,3.427879e+01,-85.3675,7.12232
261783,39.3,-39,60.9,17,42.5,51,35.7,40.4,1,27.7103,74.8502,9,2.740290e+01,-85.2559,7.12291
368695,41.3,-37,61.9,17,43.5,50,37.7,41.4,1,29.2001,81.6691,12,3.184888e+01,-86.9779,7.12301
66967,38.3,-37,62.9,13,41.5,49,38.7,37.4,1,24.2568,60.5268,8,2.602189e+01,-87.1309,7.12302
302125,41.3,-36,63.9,14,42.5,49,38.7,40.4,1,24.1204,69.5115,8,2.671370e+01,-89.2952,7.12378
115172,38.3,-36,60.9,14,43.5,49,36.7,38.4,1,26.3828,66.4497,9,3.081166e+01,-86.2261,7.1238
242819,40.3,-37,61.9,15,42.5,50,34.7,40.4,1,25.6046,70.1636,11,2.689540e+01,-87.3408,7.12393
152598,39.3,-36,62.9,13,43.5,51,38.7,38.4,1,23.9424,63.0068,9,2.837147e+01,-88.0191,7.12416
133523,39.3,-36,59.9,16,42.5,50,37.7,38.4,1,28.7982,76.7647,10,2.680373e+01,-85.6602,7.1247
236012,38.3,-38,59.9,16,41.5,48,34.7,40.4,1,26.7795,71.3512,9,2.661254e+01,-84.9168,7.12497
287193,39.3,-37,61.9,15,43.5,49,37.7,40.4,1,26.6604,70.6338,10,3.385306e+01,-86.8346,7.12523
140869,40.3,-37,63.9,14,39.5,48,38.7,38.4,1,24.1787,66.2725,8,2.767581e+01,-88.4399,7.12572
219739,40.3,-38,63.9,15,40.5,48,38.7,39.4,1,25.5614,69.4712,10,3.422872e+01,-87.88,7.1274
384214,40.3,-38,62.9,16,43.5,50,38.7,41.4,1,27.0733,74.4046,14,3.623772e+01,-87.3313,7.12799
62073,39.3,-36,61.9,14,43.5,52,37.7,37.4,1,25.3617,66.9898,8,2.809874e+01,-87.23,7.12806
298994,40.3,-37,63.9,14,42.5,48,38.7,40.4,1,24.2812,67.1821,10,2.526179e+01,-88.4383,7.12812
62832,38.3,-39,62.9,15,39.5,48,38.7,37.4,1,26.4988,65.9096,11,3.061851e+01,-86.0789,7.12813
159683,39.3,-39,61.9,15,39.5,49,34.7,39.4,1,24.8009,65.5398,8,2.632824e+01,-86.6543,7.1286
134036,37.3,-38,60.9,15,43.5,50,37.7,38.4,1,27.4765,67.0545,12,3.454919e+01,-85.0409,7.12875
223563,39.3,-38,61.9,16,41.5,49,38.7,39.4,1,27.9553,73.1815,10,2.903837e+01,-86.2784,7.1298
241578,39.3,-40,62.9,15,40.5,50,34.7,40.4,1,24.6301,64.0327,10,2.525476e+01,-86.9582,7.13019
227692,38.3,-37,61.9,14,43.5,50,38.7,39.4,1,25.6301,65.4393,9,3.096905e+01,-86.6737,7.13126
362327,38.3,-40,62.9,16,43.5,48,37.7,41.4,1,27.7036,69.4437,14,3.239768e+01,-85.6728,7.1318
324814,40.3,-38,61.9,16,43.5,51,34.7,41.4,1,26.4951,73.0584,10,2.741294e+01,-86.7653,7.13202
332853,39.3,-40,63.9,15,41.5,49,35.7,41.4,1,25.2349,64.4012,11,2.769168e+01,-87.2057,7.13254
246657,38.3,-39,60.9,16,43.5,51,34.7,40.4,1,26.5919,69.6726,11,2.601652e+01,-85.1241,7.13283
241678,39.3,-40,61.9,16,40.5,50,34.7,40.4,1,25.6612,68.4078,8,2.687893e+01,-86.0994,7.13313
376740,41.3,-38,63.9,16,41.5,48,38.7,41.4,1,26.5926,75.0737,13,3.588810e+01,-88.1624,7.13326
286794,40.3,-37,60.9,17,42.5,49,37.7,40.4,1,29.8433,80.6505,10,2.734915e+01,-85.9975,7.13347
227826,37.3,-40,62.9,15,43.5,50,38.7,39.4,1,26.8386,64.3878,13,3.135310e+01,-85.4171,7.13349
164662,38.3,-38,60.9,15,42.5,50,34.7,39.4,1,25.6742,66.8526,11,2.560954e+01,-85.6551,7.13394
365464,40.3,-38,62.9,16,43.5,49,37.7,41.4,1,27.3843,74.2354,15,3.725191e+01,-87.1451,7.1342
111921,37.3,-36,60.9,13,43.5,48,36.7,38.4,1,25.5004,61.2571,9,3.032883e+01,-85.988,7.13475
339840,41.3,-38,62.9,16,42.5,51,35.7,41.4,1,26.2453,73.8731,11,2.733084e+01,-87.8494,7.13526
77207,38.3,-39,62.9,15,42.5,52,38.7,37.4,1,26.3956,66.006,11,3.279640e+01,-86.1334,7.13562
298469,40.3,-37,62.9,15,41.5,48,38.7,40.4,1,26.0076,71.4657,8,2.839324e+01,-87.8415,7.13573
55671,37.3,-36,60.9,13,43.5,50,37.7,37.4,1,25.3426,61.2163,8,2.804874e+01,-86.0548,7.13612
287401,37.3,-40,60.9,17,43.5,49,37.7,40.4,1,29.573,72.5617,16,3.561100e+01,-84.0196,7.13631
74056,37.3,-39,61.9,15,42.5,51,38.7,37.4,1,27.1986,65.3919,11,3.198686e+01,-85.222,7.13635
126947,38.3,-36,61.9,13,42.5,48,37.7,38.4,1,24.8969,62.1433,8,2.667708e+01,-86.9833,7.13657
301834,40.3,-39,62.9,17,41.5,49,38.7,40.4,1,28.9577,76.7941,11,3.375576e+01,-86.5559,7.13762
134928,39.3,-40,61.9,17,39.5,51,37.7,38.4,1,27.4719,72.9316,9,2.679349e+01,-85.5911,7.13793
73557,38.3,-39,61.9,16,41.5,51,38.7,37.4,1,28.2947,70.2284,12,3.216441e+01,-85.3989,7.13798
76488,39.3,-38,63.9,14,41.5,52,38.7,37.4,1,24.1496,63.6324,8,2.678601e+01,-87.6232,7.13838
212307,38.3,-39,61.9,16,43.5,50,37.7,39.4,1,28.402,70.5739,15,3.745174e+01,-85.3653,7.13873
